"";"X";"V1"
"1679";1679;16
"1680";1680;19
"1681";1681;16
"1682";1682;14
"1683";1683;11
"1684";1684;8
"1685";1685;1
"1686";1686;18
"1687";1687;0
"1688";1688;0
"1689";1689;16
"1690";1690;5
"1691";1691;0
"1692";1692;0
"1693";1693;7
"1694";1694;14
"1695";1695;8
"1696";1696;13
"1697";1697;16
"1698";1698;0
"1699";1699;12
"1700";1700;8
"1701";1701;2
"1702";1702;11
"1703";1703;8
"1704";1704;15
"1705";1705;7
"1706";1706;0
"1707";1707;9
"1708";1708;14
"1709";1709;4
"1710";1710;0
"1711";1711;14
"1712";1712;19
"1713";1713;18
"1714";1714;11
"1715";1715;0
"1716";1716;18
"1717";1717;12
"1718";1718;14
"1719";1719;16
"1720";1720;0
"1721";1721;12
"1722";1722;5
"1723";1723;7
"1724";1724;8
"1725";1725;15
"1726";1726;13
"1727";1727;0
"1728";1728;14
"1729";1729;10
"1730";1730;11
"1731";1731;17
"1732";1732;0
"1733";1733;14
"1734";1734;14
"1735";1735;16
"1736";1736;16
"1737";1737;0
"1738";1738;11
"1739";1739;18
"1740";1740;14
"1741";1741;10
"1742";1742;15
"1743";1743;0
"1744";1744;4
"1745";1745;9
"1746";1746;12
"1747";1747;14
"1748";1748;0
"1749";1749;16
"1750";1750;0
"1751";1751;3
"1752";1752;8
"1753";1753;15
"1754";1754;18
"1755";1755;6
"1756";1756;11
"1757";1757;14
"1758";1758;2
"1759";1759;12
"1760";1760;9
"1761";1761;0
"1762";1762;15
"1763";1763;8
"1764";1764;11
"1765";1765;0
"1766";1766;14
"1767";1767;5
"1768";1768;6
"1769";1769;16
"1770";1770;2
"1771";1771;18
