"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"mass";"chi.distance";"inertie"
"vibrante";-0,318908414117363;0,0293370525696986;-0,277617209565296;0,0703107341852915;0,409246278796302;0,597299805232328;0,227943569502237;-0,176614435331416;0,014621807344252;0,272926500268671;0,28397911200124;1,30751649506033;-0,228335820095115;-0,535662225556832;1,91926093260902;-1,57102053965299;5,58748378105088;-7,29276501461349;-0,0329715450446707;0,00303312144634638;-0,0287024986646772;0,0072693395241088;0,0423114647289623;0,0617540853787039;0,0235668026831056;-0,0182599472208526;0,00151173050990144;0,0282175320535165;0,0293602478599033;0,135182507281435;-0,0236073569849658;-0,0553814525325627;0,198430005263851;-0,162425863339587;0,577683011855206;-0,753989921667718;0,00500662037929894;3,74814038854977e-05;0,00325365273060105;0,00017171873313748;0,00536114414317187;0,0102624989406346;0,0014034885384987;0,000787924630348009;4,96967249222687e-06;0,00170150881030125;0,00178371792378508;0,0335339117132426;0,00100503964186025;0,00517260650046915;0,057760942912207;0,0318450337829629;0,329307673247647;0,511600066295457;1,21945535485434e-05;1,03196960848592e-07;9,24116487371962e-06;5,92757714829104e-07;2,00818365358059e-05;4,27778246199732e-05;6,23000849849176e-06;3,74012695053176e-06;2,56351618719929e-08;8,93151973008451e-06;9,66956067781931e-06;0,000204987935833913;6,25146843387395e-06;3,4404558739628e-05;0,00044167416396154;0,000295935915588916;0,00374340227859791;0,00637702896383339;0,000119904076738609;3,52561366159443;0,00149040188139344
"vatican";-0,421906176356774;2,28454010794326;0,86084203511122;-0,106486988686173;0,164625620892455;0,577531038888593;-0,0819110009660467;0,938543254263218;0,117129119958601;2,86330837429462;-1,21836498473231;-0,848387226284905;-0,41042010086089;0,698479741862887;0,383209493348616;0,0129109583894072;1,7534442506536;-2,49407944660812;-0,0798576545858203;0,432413709614223;0,1629386573254;-0,0201556688120003;0,0311600462518207;0,109314053220104;-0,0155039693384198;0,177645806610388;0,0221699925902136;0,541961943059464;-0,230609968667383;-0,160581233146942;-0,0776835905381744;0,132207009725573;0,0725332148917464;0,00244376336069873;0,331888825409796;-0,472074944900549;0,0136538801854316;0,354153941337575;0,0487457743608106;0,000613732491930276;0,00135174406641082;0,0149496371957498;0,000282390616177461;0,0346698914339885;0,000496897748675212;0,29180360348383;0,0511587371103851;0,0219983303618619;0,00505945757403397;0,0137039776643895;0,003587982870377;3,35124797730438e-06;0,0505318081202224;0,0932348621301705;2,13435037947234e-05;0,000625794185227984;8,88547972918977e-05;1,35964973134882e-06;3,24959173312067e-06;3,9993057659441e-05;8,04485860822506e-07;0,000105619117520742;1,64499169571658e-06;0,000983037751355599;0,000177987198563761;8,63022644752273e-05;2,01972013418061e-05;5,84980755147296e-05;1,76078556106118e-05;1,99871518624706e-08;0,000368653086348942;0,000745855190167037;0,000119904076738609;2,82441762730795;0,000956514980029719
"vasnev";-0,261775792532708;-0,122953896461956;-0,590089365984209;-0,345314274523272;0,606832314269419;2,69717540106434;-1,87320343750751;-2,42542218519836;-1,5121002903658;-1,86306831197117;-2,60615411904404;-1,93291369927948;1,53735425268811;0,0803877498436885;-1,30010279974879;0,0949565482450532;-0,198682873031128;0,0809243666113172;-0,042473158615491;-0,0199492867399831;-0,095742081405905;-0,056027288895277;0,0984586270854288;0,437617082599005;-0,303927517325341;-0,393525085665013;-0,24533848165969;-0,302283091802538;-0,422848866977423;-0,31361551557253;0,249435940546196;0,013042923552325;-0,21094185942833;0,0154067131118999;-0,0322363236829019;0,0131299896972374;0,00368268563237801;0,000718721204094328;0,0160474850337632;0,00452164484250776;0,0128682170759416;0,228443988192234;0,103470618942586;0,16221833816394;0,0580202802396834;0,0865552314816612;0,164001019027207;0,0800032750939946;0,0497365870053588;0,000127174523017051;0,0289344072066581;0,000127004994627295;0,000454551543101865;6,87697972459245e-05;8,21661457507523e-06;1,81266914330666e-06;4,17512541783749e-05;1,42975957061791e-05;4,41541316117e-05;0,000872272799053544;0,000420730349914862;0,000705356448015871;0,000274154351094044;0,000416189872310686;0,000814393200504821;0,000447980260055432;0,000283388261182041;7,74842964620076e-07;0,000202669938838686;1,08114461086512e-06;4,73319952468866e-06;7,85222195616652e-07;0,000119904076738609;3,37433528474296;0,00136524443811288
"vasnetsov";-0,214377473875917;0,013237004932938;-0,395680452045582;-0,00509605918380918;0,262753233627914;0,629711882912428;0,0194431198022819;0,517478481564993;-0,0181821549170608;0,478182223273416;0,169247691375142;1,09881196657772;-0,0197786498497906;-1,37473774410473;1,88227213913496;-4,02515978804262;0,331358616695076;4,33175786803718;-0,032726310925716;0,00202072695105691;-0,06040355484535;-0,000777951220013536;0,0401112293422279;0,0961301880333672;0,00296813640216563;0,0789969271438729;-0,00277564076279616;0,0729980619468151;0,0258369150044581;0,16774179402792;-0,00301935755176293;-0,209863909866431;0,287342798468637;-0,614470486882484;0,0505843497538125;0,661274957117715;0,00419620372592082;1,41529806308024e-05;0,0122589473192013;1,67312695523662e-06;0,00409892247687322;0,0211562025447818;1,89396367275587e-05;0,0125459176462637;1,42528567970927e-05;0,00968757779816004;0,00117512603804126;0,04392605331965;1,39866575787982e-05;0,0631906280035141;0,103042554277719;0,387730351011983;0,00214808467247279;0,33478042590673;5,5105157440551e-06;2,10093884406025e-08;1,87725443802153e-05;3,11388719483045e-09;8,27808894267685e-06;4,75464095301098e-05;4,53279265762452e-08;3,21083907533346e-05;3,96391795477214e-08;2,74170549945692e-05;3,43462602347906e-06;0,000144770711977746;4,69058740864053e-08;0,000226607178065486;0,000424813957525621;0,00194267521813853;1,31652917096012e-05;0,00224989523109137;0,000119904076738609;2,58876089983349;0,000803559112290972
"ussr";-0,200124641254676;-0,12500015008198;-0,889451407440909;1,44167832341961;-2,68822308680123;-1,90862998172466;-0,517170131668944;0,0971074619463952;-0,386813836620088;-0,690515841799802;-1,04621668474389;-0,55376937270226;-1,21248706846683;0,560103547156402;-0,115213896527758;-0,0502907132911252;-0,0596013102876087;-0,0782740227299808;-0,0472901370217957;-0,0295379628818385;-0,210180408911173;0,340673517406107;-0,635236307348105;-0,451015790928034;-0,122209070491628;0,0229468253009375;-0,0914054322396595;-0,163171254522712;-0,247224579970966;-0,130857596292889;-0,286514840178943;0,132354383375072;-0,0272254377044904;-0,0118838675115206;-0,0140839934178456;-0,0184964192162491;0,00371472508444204;0,00128208493940012;0,0629268106142506;0,136026644754759;0,43584438718513;0,197435253154551;0,0136123745100111;0,000448797395137001;0,00655303510333715;0,0205212079553802;0,0456151917466485;0,0113334091452931;0,0533951939294674;0,0106555748284515;0,000392183028500486;6,14846092317589e-05;7,0598220262683e-05;0,00011104379574928;4,80214293013343e-06;1,87350569790378e-06;9,48589695681792e-05;0,000249212996189204;0,000866492010121238;0,000436794773038164;3,2070137301016e-05;1,13067855703484e-06;1,79406407914571e-05;5,71717179588117e-05;0,000131243327510372;3,67698463001264e-05;0,0001762739677697;3,76158253641708e-05;1,59163572579244e-06;3,03256096322561e-07;4,25937192805733e-07;7,34631011310978e-07;0,000119904076738609;2,56849249506219;0,000791025623164364
"ureal";-0,202016300713386;0,0501768312949792;-0,431555156392297;-0,052501222555046;0,185669737803914;0,573131809643587;0,0546178115440941;0,278482424464903;-0,00937263149519002;0,529635774663043;0,194916120347309;1,27856281024125;0,0258615601528476;-1,15091774114622;1,60383786805113;-2,77090881123508;4,37217786954169;7,27595274134616;-0,0217511143080014;0,0054025441969598;-0,0464655847263233;-0,00565281162496286;0,0199910783251065;0,0617091564447368;0,00588070496268495;0,0299842291236654;-0,00100915212435203;0,0570259342222443;0,0209866372128135;0,13766297936013;0,00278451664089188;-0,123919422632608;0,172685375765668;-0,298344015197723;0,470752806973925;0,783402523547692;0,00214603940240836;0,000117122817446414;0,00839852859165862;0,000102274037141581;0,00117875191234972;0,0100932158608938;8,60745827448826e-05;0,00209257012694524;2,18122715086795e-06;0,00684462359786782;0,000897637641536286;0,0342520173834364;1,3771989951504e-05;0,0255075134373273;0,0430863109000989;0,105821670105662;0,215385815538165;0,543973880847215;4,89335560598577e-06;3,01884220480192e-07;2,23309176269521e-05;3,3050100357008e-07;4,1334833976228e-06;3,93860996673061e-05;3,5768649135086e-07;9,29885620333939e-06;1,05331200413223e-08;3,36347786334438e-05;4,55543093180417e-06;0,000196009935219664;8,01942798008819e-08;0,000158826336556969;0,000308428765826715;0,000920615784194268;0,00229207905550481;0,00634766046694278;0,000119904076738609;3,41121146168977;0,00139524743841291
"unify";-0,236574855122046;-0,200731179494;-0,49314897507127;7,59575031017307;-3,44083636586137;-1,01729672318918;0,0229123399597312;-0,791451517488078;-0,71720851428099;0,103563626055211;-0,304102309547939;-1,16872228790985;0,24272394202587;0,641076205157702;-0,0929856454633903;-0,141538161121193;-0,0546474567744853;0,106422098815943;-0,0274952430681094;-0,0233294133000253;-0,0573148440960834;0,882794585059068;-0,399901469613675;-0,118232432868015;0,00266292187361572;-0,0919842129406881;-0,0833555299885958;0,0120363893700106;-0,0353434303670206;-0,135831440617899;0,0282099032925882;0,0745072678028224;-0,0108069935096949;-0,0164498722462824;-0,00635124602017966;0,0123686072776127;0,00110491605807345;0,000703707171264749;0,00411731515631986;0,803702247515549;0,15198315567796;0,0119383163485295;5,68685928502163e-06;0,00634541933060146;0,00479508091666537;9,82509363775784e-05;0,000820299094856699;0,0107446414820104;0,000455448991767841;0,00297116059159862;5,43722694928211e-05;0,000103658399329502;1,26324800925651e-05;4,36907202234726e-05;6,7107508484433e-06;4,83129573393913e-06;2,91601812486623e-05;0,00691791639981947;0,00141958691806164;0,000124087844485785;6,29466813465584e-08;7,51073746443862e-05;6,16772245751973e-05;1,28602213929299e-06;1,10885149487279e-05;0,000163778391637559;7,06413813340263e-06;4,92780216809833e-05;1,03673024727138e-06;2,40204449083558e-06;3,5807488392317e-07;1,3579931794233e-06;0,000119904076738609;5,56730499528146;0,00371641305881126
"unforgiving";-0,600891834133082;6,9118079290819;2,96716080722146;-0,0754825445008812;-0,105698373628619;-0,600284046122809;0,167538932720152;-0,115090203790613;-0,323635305077193;-0,417313778712515;-0,356610880090829;-0,519180148607776;0,00328365287738983;0,357019040422444;-0,0487505777299952;0,107633181578983;-0,311351036497817;0,140757832180336;-0,0787040924374885;0,905300320723195;0,388635167234991;-0,00988661323445188;-0,0138442463285607;-0,0786244850921633;0,0219440486601199;-0,0150743769897523;-0,0423893644745203;-0,0546592587043765;-0,0467084657779968;-0,068001593775504;0,00043008891936028;0,0467619261291681;-0,00638529225742939;0,0140976651555846;-0,0407803856951813;0,0184362922009157;0,00710946203453822;0,832142381178265;0,14865927970392;7,91587452285383e-05;0,000143039519837326;0,00414584832357808;0,000303261373491925;0,000133825978790177;0,000973797974613077;0,0015911080251114;0,0011250556088923;0,00211474228132247;8,31344461665034e-08;0,000919055171626179;1,49058652007402e-05;5,97863130310605e-05;0,000408979329899214;7,62294382048738e-05;4,32938844517769e-05;0,00572818811133327;0,0010556406781668;6,8316720915198e-07;1,33958587382916e-06;4,32063472457518e-05;3,36562277901771e-06;1,58822002500778e-06;1,25587302988499e-05;2,08813896766568e-05;1,52483596881482e-05;3,23199072791837e-05;1,29285086561037e-09;1,52832847990603e-05;2,84966286451836e-07;1,38907695165641e-06;1,16234374014706e-05;2,3756315731544e-06;0,000119904076738609;5,5746679790749;0,00372624976941524
"ultrarrealistic";-0,236574855122046;-0,200731179494;-0,49314897507127;7,59575031017307;-3,44083636586137;-1,01729672318918;0,0229123399597312;-0,791451517488078;-0,71720851428099;0,103563626055211;-0,304102309547939;-1,16872228790985;0,24272394202587;0,641076205157702;-0,0929856454633903;-0,141538161121193;-0,0546474567744853;0,106422098815943;-0,0274952430681094;-0,0233294133000253;-0,0573148440960834;0,882794585059068;-0,399901469613675;-0,118232432868015;0,00266292187361572;-0,0919842129406881;-0,0833555299885958;0,0120363893700106;-0,0353434303670206;-0,135831440617899;0,0282099032925882;0,0745072678028224;-0,0108069935096949;-0,0164498722462824;-0,00635124602017966;0,0123686072776127;0,00110491605807345;0,000703707171264749;0,00411731515631986;0,803702247515549;0,15198315567796;0,0119383163485295;5,68685928502163e-06;0,00634541933060146;0,00479508091666537;9,82509363775784e-05;0,000820299094856699;0,0107446414820104;0,000455448991767841;0,00297116059159862;5,43722694928211e-05;0,000103658399329502;1,26324800925651e-05;4,36907202234726e-05;6,7107508484433e-06;4,83129573393913e-06;2,91601812486623e-05;0,00691791639981947;0,00141958691806164;0,000124087844485785;6,29466813465584e-08;7,51073746443862e-05;6,16772245751973e-05;1,28602213929299e-06;1,10885149487279e-05;0,000163778391637559;7,06413813340263e-06;4,92780216809833e-05;1,03673024727138e-06;2,40204449083558e-06;3,5807488392317e-07;1,3579931794233e-06;0,000119904076738609;5,56730499528146;0,00371641305881126
"ukranian";-0,321020021046997;0,100852190428788;-0,461377316452763;0,22880776754231;-0,0500124439229815;1,42762344140342;0,308052159347524;-0,398725815586212;-0,16032600037431;0,596526852602137;-1,00250564024034;9,76795165318494;0,771124530584553;6,77143042760854;-4,02178907492704;0,80731551120497;-2,392256822211;0,282891044609714;-0,0247268816905972;0,00776823879344628;-0,0355380399061856;0,0176241425050561;-0,0038522575006627;0,109964094510908;0,0237280194359095;-0,0307122466593564;-0,0123492672832447;0,0459480653619356;-0,077218979300828;0,752386047761233;0,0593966225978476;0,521576064052012;-0,309782244471595;0,0621842683438952;-0,184265925917672;0,0217899599177018;0,00161291823012757;0,000140827985607293;0,00285710572694734;0,000578164395328793;2,54553789349247e-05;0,0186393655463208;0,00081496339280267;0,00127678096175128;0,00018996298136442;0,00258427181898869;0,0070674450074295;0,595020970876745;0,00364434549160721;0,262798962092848;0,0806380865190762;0,00267362188280137;0,0191920032577618;0,000244748453555708;1,23565772077955e-05;1,21956406646097e-06;2,55238642850303e-05;6,27733746854867e-06;2,99909418123425e-07;0,000244377540820687;1,13784331988816e-05;1,90626230233681e-05;3,0820655151107e-06;4,26671805606009e-05;0,000120505702483657;0,0114403932252948;7,1298925859622e-05;0,00549787410502911;0,00193942294522812;7,81484813707605e-05;0,000686198165877104;9,59560469069245e-06;0,000119904076738609;6,25269172806031;0,0046877882309537
"ue5";-0,345918280819877;-0,0875246578218272;-0,107017492322507;-0,314289155742928;0,190328957509683;1,73557735755626;-0,641215505120529;3,10733440191168;0,660400857608743;8,7343124013277;-3,58246318610735;-3,33349802530726;-1,00620813536494;2,27408241072305;-0,720881874833179;1,50212023324222;-0,0157999925922512;-0,330231157391216;-0,0311786761511105;-0,00788886599168917;-0,00964581498184782;-0,0283278460493309;0,0171549329925784;0,156432913109394;-0,057794721140031;0,280073584954178;0,0595239558328525;0,787250379246151;-0,322898400275867;-0,300458406346963;-0,0906926269372047;0,204970026032797;-0,0649752955101341;0,135390706097655;-0,00142410181692669;-0,0297647475782537;0,00213536729792747;0,000120936274783464;0,000175267269810571;0,00124378712053634;0,000420349558999827;0,0314100901573749;0,00402601199097404;0,0884140167324215;0,00367496971208204;0,631703211627061;0,10290339606433;0,0790138312849225;0,00707495366730238;0,0337950154467451;0,00295397824723682;0,0105535903477201;9,54543926464011e-07;0,000380272655844466;1,43476567152733e-05;9,18533060770736e-07;1,37323065503572e-06;1,18438457335255e-05;4,34353861711306e-06;0,000361178508880333;4,92994393293736e-05;0,00115773706058799;5,22936801834968e-05;0,00914726776066988;0,00153885401436624;0,00133239917083063;0,000121397459433405;0,000620078034863302;6,23106327893284e-05;0,000270547385505477;2,99328256493036e-08;1,30758533947173e-05;0,000119904076738609;5,8556929251188;0,00411140762989045
"turn";-0,760950209849878;-0,794303320923892;0,616168297354256;-1,1965847583206;-1,57178791355539;-1,84389243685094;-0,503525069588298;0,312110846798665;-0,181592972783544;-0,836506117320599;-0,932935615285562;-0,226107947515986;-1,21290939693024;0,39781509971448;-0,227442589027412;0,00953168495073275;-0,0595883885049015;-0,0215825758957374;-0,214524128390135;-0,223926907953944;0,173707773807741;-0,337336528725432;-0,443112345334841;-0,519822995960074;-0,141951832429775;0,0879890780026197;-0,0511939857613663;-0,235824556440585;-0,263009586070991;-0,0637434745862264;-0,341938707453666;0,112150488194911;-0,0641197315387127;0,00268713560976442;-0,0167989271055049;-0,00608447599135353;0,0756096339758324;0,0728798707949272;0,0425137166807365;0,131920804057006;0,209762495901708;0,259412853723171;0,0181655404490701;0,00652682476350667;0,00203317929017968;0,0423967902441241;0,0510632760955816;0,00265994995312667;0,0752218077944806;0,00756731603255623;0,00215160108688435;3,10934772318522e-06;9,93446598103779e-05;1,1885149578314e-05;6,94298827182941e-05;7,56496121859381e-05;4,55231859309884e-05;0,000171680465688868;0,000296225089352374;0,000407666584973153;3,04001793409952e-05;1,16802374927314e-05;3,95395776551138e-06;8,39019765365448e-05;0,000104360774852308;6,13007241365609e-06;0,000176396787189648;1,897564191377e-05;6,20265363351224e-06;1,08936472422093e-08;4,25752523334661e-07;5,58522280929575e-08;0,000119904076738609;2,1647549790797;0,000561890182188292
"turini";-0,261775792532708;-0,122953896461956;-0,590089365984209;-0,345314274523272;0,606832314269419;2,69717540106434;-1,87320343750751;-2,42542218519836;-1,5121002903658;-1,86306831197117;-2,60615411904404;-1,93291369927948;1,53735425268811;0,0803877498436885;-1,30010279974879;0,0949565482450532;-0,198682873031128;0,0809243666113172;-0,042473158615491;-0,0199492867399831;-0,095742081405905;-0,056027288895277;0,0984586270854288;0,437617082599005;-0,303927517325341;-0,393525085665013;-0,24533848165969;-0,302283091802538;-0,422848866977423;-0,31361551557253;0,249435940546196;0,013042923552325;-0,21094185942833;0,0154067131118999;-0,0322363236829019;0,0131299896972374;0,00368268563237801;0,000718721204094328;0,0160474850337632;0,00452164484250776;0,0128682170759416;0,228443988192234;0,103470618942586;0,16221833816394;0,0580202802396834;0,0865552314816612;0,164001019027207;0,0800032750939946;0,0497365870053588;0,000127174523017051;0,0289344072066581;0,000127004994627295;0,000454551543101865;6,87697972459245e-05;8,21661457507523e-06;1,81266914330666e-06;4,17512541783749e-05;1,42975957061791e-05;4,41541316117e-05;0,000872272799053544;0,000420730349914862;0,000705356448015871;0,000274154351094044;0,000416189872310686;0,000814393200504821;0,000447980260055432;0,000283388261182041;7,74842964620076e-07;0,000202669938838686;1,08114461086512e-06;4,73319952468866e-06;7,85222195616652e-07;0,000119904076738609;3,37433528474296;0,00136524443811288
"touch";-0,281997586461449;-0,117528033053193;-0,524632384379983;5,16444790102726;-2,06045014021458;-0,425684548431212;0,124385070294465;-0,625260509101256;2,09993681726808;-0,513959525879462;0,0388812589873772;-1,3224163000414;0,0200945454387506;0,946877193171002;-0,342428860506749;-0,0797800531048824;-0,125858986561195;0,160204990427363;-0,0449490730161907;-0,0187334090530575;-0,0836239048995473;0,823188413434602;-0,328425944919875;-0,067852090826013;0,0198263881508584;-0,0996635490054984;0,334719933291606;-0,0819227020557528;0,00619748761368906;-0,210786863725472;0,00320297489594663;0,150927717599553;-0,0545815304553076;-0,0127165607239591;-0,0200613233881571;0,0255359129226524;0,00311840344700408;0,000479175537791462;0,00925587393510885;0,737990928426671;0,108253273346772;0,00415214932583009;0,000332904376482636;0,00786652802584251;0,0816520179341735;0,00480650547491797;2,66356213872893e-05;0,0273246786523409;6,20040822492818e-06;0,0128748898693398;0,00146465642594076;6,54177257828606e-05;0,000133096480752633;0,000196664985635472;9,53508858154468e-06;1,6562156538792e-06;3,30022948129768e-05;0,00319802423530275;0,00050904733576862;2,17274981742308e-05;1,8551133947433e-06;4,68765832423935e-05;0,000528745160253956;3,16731887580625e-05;1,81265263842147e-07;0,000209686435325561;4,84161578405289e-08;0,000107503167739496;1,40596552167806e-05;7,63172286980558e-07;1,89933866885025e-06;3,07741474314528e-06;0,000119904076738609;3,95021118462491;0,00187100340565177
"teal";-0,28172713711218;0,0279774493654336;-0,536980218484731;0,361611392361967;0,713110645931944;0,819162161399103;0,100433560698032;2,27964604540284;1,95120245340057;-1,46172319737822;1,30408861295308;-0,533802431118033;-0,197687659386942;-0,765017953648181;-1,98059263533407;1,49817483401407;-0,220657735439359;-0,038786371336626;-0,0605383301195606;0,00601187405284817;-0,115387839693122;0,0777040865505472;0,153235247898789;0,176023899779613;0,02158144974937;0,489856839021497;0,419279943937475;-0,314099246431722;0,28022627768612;-0,114704987687359;-0,0424796876410403;-0,164389238111993;-0,42559538999071;0,321932077995906;-0,0474155630458259;-0,00833452601046934;0,00830282853878695;7,24361111114946e-05;0,025867294133695;0,00965194007326114;0,0345905800024421;0,0410170237145447;0,00057898578222538;0,278947916294369;0,188055621159632;0,103712013613062;0,0799325350051771;0,0118770054781698;0,0016008484355058;0,0224195376286434;0,130711123000071;0,0615402110531323;0,00109134889056482;3,07510856070088e-05;9,51680812774881e-06;9,38534380090412e-08;3,45740713481906e-05;1,56789926961583e-05;6,0974435652455e-05;8,04588305357374e-05;1,20946044538193e-06;0,000623115838407773;0,000456497723519951;0,000256191211721054;0,000203914521634758;3,41660713989835e-05;4,68590056041817e-06;7,01741570028838e-05;0,000470353379752945;0,000269128037562719;5,83810985722139e-06;1,80381606890005e-07;0,000119904076738609;2,41855919430162;0,000701370332894595
"tarot";-0,401040760181241;0,0557034225397475;-0,589777788735085;-6,21676168667435e-05;0,527152424827156;0,866595007924265;-0,509106426258449;-1,4158381426799;4,45246052910698;-0,488974849796623;3,1356272634383;-1,72886073043496;-2,03013952704652;2,00031922679592;-0,8188430157502;0,0577981527761126;-0,536773812041857;0,352039725007621;-0,0591960923434738;0,0082221690957803;-0,0870548430745892;-9,17632409023543e-06;0,0778109526948132;0,12791477377585;-0,075147251884899;-0,208986451650488;0,657210664865027;-0,0721757069010042;0,462837944345913;-0,255190518294406;-0,299661128856008;0,295259468419929;-0,120866284896457;0,00853136421213329;-0,0792311288529084;0,0519632370053967;0,00776520474657641;0,000132528665763787;0,0144018548272329;1,31663690343331e-10;0,00872415951123595;0,02118672938807;0,00686648559434443;0,0496618247568177;0,451948537420074;0,00535647408549156;0,213287508495899;0,057500690230016;0,0779201980098634;0,0707439315562719;0,0103117102389838;4,2273585005175e-05;0,00298067834860295;0,00116921040808717;1,92846152669961e-05;3,72046916383891e-07;4,17071750701734e-05;4,63406784998827e-13;3,33201053958213e-05;9,00463918176567e-05;3,10778601028357e-05;0,000240359430008065;0,00237702695003065;2,86686335412027e-05;0,00117891586753208;0,000358388420292577;0,000494180635404877;0,000479769425550292;8,03961492137749e-05;4,00554731934154e-07;3,45474970376435e-05;1,48599481994534e-05;0,000119904076738609;3,56002569906851;0,00151963824676598
"tardis";-0,181899534320991;-0,0871346353759696;-1,08760262362573;-1,63535766995713;-2,31191644727116;-2,3542966109924;-0,787211367483282;0,541386951663632;-0,221616497789637;-1,08755557572731;-1,41727387234187;-0,246292915098462;-1,94009257371318;0,519617218155752;-0,126328022059942;-0,00466698937609113;-0,0620782370441702;-0,170622083502942;-0,0378607922953811;-0,0181363099362407;-0,226374944755718;-0,340385352288173;-0,48120512645154;-0,490026185736182;-0,16385114007083;0,112684944493566;-0,0461275298112458;-0,226365152148406;-0,294993123026449;-0,0512637095920852;-0,403813249117756;0,108153765446053;-0,0262940695376253;-0,000971392895933028;-0,0129210404389778;-0,0355134898427533;0,00250112384920966;0,000507719499600288;0,0766793173046445;0,142645879241433;0,262719065672806;0,24482177922343;0,0257037335164711;0,0113686047286155;0,00175302917959291;0,0414863306191956;0,0682213423375064;0,00182706087502549;0,111413885734953;0,0074740118385539;0,000384259785987085;4,31529935305866e-07;6,24176430272433e-05;0,000430007420015011;3,9673190151311e-06;9,10365069796543e-07;0,000141832070373809;0,000320670828379809;0,000640882213328884;0,000664593828840565;7,43047646396761e-05;3,51438646800527e-05;5,88895348831466e-06;0,00014181979979563;0,00024084714978692;7,27340527910052e-06;0,000451314052107559;3,23743469309259e-05;1,9135214817239e-06;2,61160549598891e-09;4,62075241548224e-07;3,49063493751619e-06;0,000119904076738609;2,84514930909747;0,000970608464155611
"tag";-0,207564581703679;-0,101724404107527;-0,621054139419346;0,367605745033613;1,13976225888685;1,13323229988551;0,425613241059407;5,9820111089303;-2,16403688618883;-3,05567308269862;2,34451699930456;-1,74890082084492;1,24685424815422;2,40976541465801;-0,20916249786437;1,48006770501334;0,281611807965111;0,0530344839364573;-0,024568270800695;-0,0120405547354939;-0,0735107413505154;0,0435114575798409;0,134907350738286;0,134134435630393;0,0503774838504813;0,708057548405718;-0,256145069675139;-0,361683111626956;0,277507501824076;-0,207007711129717;0,147583236823042;0,285230595641731;-0,0247574072932046;0,17518742302597;0,0333328311698062;0,0062773983520277;0,00126314468564159;0,000268390472588553;0,0096977558267645;0,00279558618154631;0,0247656907090774;0,0220008856091193;0,00291419317588731;0,538344905747541;0,0648319176226939;0,127025367967477;0,0724092500942544;0,0357317364355353;0,0178484444688109;0,062346320468682;0,000408571211314526;0,0168335242003423;0,000498201368272914;1,61137544499822e-05;5,16583400213708e-06;1,24074992698218e-06;4,624799089807e-05;1,6203115561357e-05;0,000155762350933195;0,000153982667326595;2,1720219540179e-05;0,0042907022670702;0,000561517463403577;0,00111956090987157;0,000659083928060917;0,000366745093663314;0,000186408335268611;0,000696279299002624;5,24567751952788e-06;0,000262661919834948;9,50901803181999e-06;3,37248979185414e-07;0,000119904076738609;4,56843839518816;0,00250247354563901
