"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"667";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"668";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"669";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"670";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"671";2;5;6;8;10;13;14;16;16;16;16;16;16;16;16;16;16;16;16
"672";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"673";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"674";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"675";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"676";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"677";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"678";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"679";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"680";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"681";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"682";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"683";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"684";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"685";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"686";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"687";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"688";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"689";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"690";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"691";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"692";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"693";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"694";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"695";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"696";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"697";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"698";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"699";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"700";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"701";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"702";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"703";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"704";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"705";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"706";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"707";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"708";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"709";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"710";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"711";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"712";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"713";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"714";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"715";2;5;6;8;10;13;14;16;16;16;16;16;16;16;16;16;16;16;16
"716";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"717";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"718";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"719";2;5;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
"720";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"721";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"722";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"723";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"724";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"725";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"726";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"727";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"728";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"729";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"730";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"731";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"732";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"733";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"734";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"735";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"736";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"737";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"738";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"739";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"740";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"741";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"742";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"743";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"744";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"745";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"746";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"747";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"748";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"749";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"750";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"751";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"752";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"753";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"754";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"755";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"756";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"757";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"758";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"759";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"760";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"761";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"762";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"763";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"764";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"765";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"766";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"767";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"768";2;5;6;8;10;13;14;16;16;16;16;16;16;16;16;16;16;16;16
"769";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"770";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"771";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"772";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"773";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"774";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"775";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"776";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"777";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"778";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"779";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"780";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"781";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"782";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"783";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"784";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"785";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"786";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"787";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"788";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"789";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"790";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"791";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"792";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"793";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"794";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"795";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"796";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"797";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"798";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"799";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"800";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"801";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"802";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"803";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"804";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"805";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"806";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"807";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"808";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"809";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"810";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"811";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"812";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"813";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"814";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;34;34;34
"815";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"816";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"817";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"818";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"819";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"820";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"821";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"822";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"823";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"824";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"825";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"826";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"827";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"828";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"829";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"830";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"831";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"832";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"833";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"834";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"835";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"836";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"837";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"838";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"839";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"840";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"841";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"842";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"843";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"844";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"845";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"846";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"847";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"848";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"849";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"850";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"851";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"852";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"853";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"854";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"855";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"856";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"857";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"858";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"859";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"860";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"861";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"862";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"863";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"864";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"865";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"866";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"867";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"868";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"869";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"870";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"871";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"872";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"873";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"874";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"875";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"876";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"877";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"878";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"879";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"880";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"881";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"882";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"883";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"884";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"885";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"886";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"887";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"888";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"889";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"890";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"891";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"892";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"893";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"894";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"895";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"896";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"897";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"898";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"899";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"900";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"901";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"902";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"903";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"904";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"905";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"906";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"907";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"908";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"909";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"910";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"911";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"912";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"913";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"914";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"915";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"916";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"917";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"918";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"919";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"920";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"921";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"922";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"923";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"924";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"925";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"926";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"927";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"928";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"929";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"930";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"931";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"932";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"933";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"934";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"935";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"936";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"937";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"938";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"939";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"940";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"941";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"942";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"943";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"944";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"945";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"946";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"947";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"948";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"949";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"950";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"951";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"952";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"953";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"954";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"955";2;5;6;8;10;13;14;16;16;16;16;16;16;16;16;16;16;16;16
"956";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"957";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"958";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"959";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"960";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"961";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"962";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"963";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"964";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"965";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"966";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"967";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"968";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"969";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"970";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"971";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"972";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"973";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"974";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"975";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"976";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"977";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"978";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"979";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;33;33;33;33
"980";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"981";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"982";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"983";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"984";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"985";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"986";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"987";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"988";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"989";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"990";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"991";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"992";2;5;6;8;10;13;14;17;18;20;22;24;27;29;29;29;29;29;29
"993";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"994";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"995";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"996";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"997";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"998";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"999";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1000";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1001";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1002";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1003";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1004";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
