sao;0;3;0;0;0;0;0;0;0;0;0;0;0;0
rough;0;0;0;0;0;0;3;0;0;0;0;0;0;0
romance;0;3;0;0;0;0;0;0;0;0;0;0;0;0
rhads;0;0;0;0;0;3;0;0;0;0;0;0;0;0
repetitive;0;0;0;0;0;0;0;0;0;0;0;0;0;3
renowned;0;0;0;0;0;0;0;0;0;0;0;0;0;3
renewel;0;0;0;0;0;0;0;0;0;0;0;0;0;3
regional;0;0;0;0;0;0;0;0;0;0;0;0;0;3
reflection;0;0;0;0;0;0;0;0;3;0;0;0;0;0
recursive;0;0;0;0;0;0;0;0;0;0;0;0;0;3
rectangle;0;0;0;0;0;0;0;0;0;0;0;2;1;0
realm;0;0;0;0;0;0;0;0;0;0;0;0;0;3
protest;0;0;0;0;0;1;0;0;0;0;0;1;0;1
projection;0;0;0;0;0;0;0;0;0;0;0;0;0;3
progresso;0;0;0;0;0;0;0;0;3;0;0;0;0;0
program;0;0;0;0;0;0;2;0;0;0;0;1;0;0
process;0;0;0;0;0;0;0;0;0;1;0;2;0;0
pro;3;0;0;0;0;0;0;0;0;0;0;0;0;0
powerful;0;0;0;0;0;2;0;0;0;0;0;1;0;0
postprocessing;0;0;0;3;0;0;0;0;0;0;0;0;0;0
polynesian;0;0;0;1;0;0;2;0;0;0;0;0;0;0
politician;0;0;0;0;0;0;0;0;0;0;0;3;0;0
plastic;0;0;0;0;0;0;0;0;3;0;0;0;0;0
pj;0;0;0;0;0;0;0;0;0;0;0;3;0;0
pike;0;0;0;0;0;0;3;0;0;0;0;0;0;0
phrase;3;0;0;0;0;0;0;0;0;0;0;0;0;0
petros;0;0;0;0;0;0;0;3;0;0;0;0;0;0
paulo;0;3;0;0;0;0;0;0;0;0;0;0;0;0
paul;0;0;0;0;0;0;3;0;0;0;0;0;0;0
particle;0;0;0;0;0;0;3;0;0;0;0;0;0;0
pantheon;0;0;0;0;0;0;0;0;2;0;0;0;1;0
pallet;0;0;3;0;0;0;0;0;0;0;0;0;0;0
pack;0;0;0;0;0;0;2;0;1;0;0;0;0;0
pac;0;0;0;0;0;0;0;0;0;0;0;3;0;0
outline;0;0;0;0;0;0;3;0;0;0;0;0;0;0
ordem;0;0;0;0;0;0;0;0;3;0;0;0;0;0
orange;1;0;0;0;0;0;0;0;0;0;0;2;0;0
opossum;3;0;0;0;0;0;0;0;0;0;0;0;0;0
object;0;0;0;0;0;0;0;0;0;1;0;1;1;0
nightmare;0;0;0;0;0;0;0;0;0;0;0;3;0;0
neural;0;0;0;0;0;0;3;0;0;0;0;0;0;0
mute;0;0;0;0;0;0;0;0;0;0;0;1;2;0
mullins;0;0;0;0;0;0;0;0;0;0;0;3;0;0
movement;0;1;0;0;0;0;0;0;0;0;0;0;2;0
moore;0;0;0;0;0;1;0;0;0;0;0;2;0;0
moonlight;0;0;0;0;0;0;0;1;0;0;0;2;0;0
monstrous;3;0;0;0;0;0;0;0;0;0;0;0;0;0
monster;0;0;0;0;0;0;0;0;0;0;1;2;0;0
mohrbacher;0;0;0;0;0;1;0;0;0;0;0;2;0;0
mix;0;0;0;0;0;0;0;0;0;1;0;2;0;0
misty;0;0;0;0;0;0;0;0;3;0;0;0;0;0
miss;0;0;0;0;0;0;0;0;0;0;0;0;0;3
mike;0;0;0;0;0;0;0;0;0;0;0;3;0;0
midnight;0;0;0;0;0;0;1;0;0;0;0;2;0;0
midle;0;0;0;0;0;0;0;0;3;0;0;0;0;0
meier;0;0;0;0;0;0;0;0;0;0;0;0;0;3
mega;0;0;0;0;0;0;0;0;0;0;3;0;0;0
material;0;0;1;0;0;0;0;0;1;0;0;0;1;0
manga;0;0;0;0;0;0;0;0;0;0;0;0;0;3
male;3;0;0;0;0;0;0;0;0;0;0;0;0;0
magical;0;0;3;0;0;0;0;0;0;0;0;0;0;0
madwick;0;0;0;0;0;0;0;0;0;0;0;0;3;0
lovecraft;0;0;0;0;0;3;0;0;0;0;0;0;0;0
longshot;0;0;0;0;0;0;0;0;0;0;0;0;3;0
live;0;0;0;0;0;0;0;0;0;0;0;3;0;0
lithuania;0;0;0;0;0;0;0;0;0;0;0;3;0;0
lit;0;0;0;0;0;1;0;0;0;0;0;2;0;0
leyendecker;0;0;1;0;0;1;0;0;0;0;0;0;1;0
lenin;0;0;0;0;0;0;0;0;0;1;0;2;0;0
lecouffe;0;0;0;0;0;0;0;0;0;0;0;0;3;0
kojima;0;0;0;0;0;3;0;0;0;0;0;0;0;0
khreschatyk;0;0;0;0;0;0;0;0;0;0;0;0;0;3
keyshot;0;0;0;0;0;0;0;0;3;0;0;0;0;0
jorge;0;0;0;0;0;0;0;0;0;0;0;3;0;0
jim;0;0;0;0;0;0;1;0;0;0;0;0;0;2
japanese;0;0;0;0;0;1;1;0;0;0;0;1;0;0
jacques;0;0;0;0;0;0;0;0;3;0;0;0;0;0
jacinto;0;0;0;0;0;0;0;0;0;0;0;3;0;0
italy;0;0;0;0;0;0;1;0;0;0;0;0;0;2
ireland;0;0;0;0;0;0;0;0;1;0;0;0;0;2
iphone;3;0;0;0;0;0;0;0;0;0;0;0;0;0
invade;0;0;0;1;0;0;0;0;0;2;0;0;0;0
intricately;0;0;0;0;0;0;0;0;0;0;0;0;0;3
impressive;0;0;0;0;0;0;0;0;0;0;0;3;0;0
important;0;0;0;0;0;3;0;0;0;0;0;0;0;0
impact;0;0;0;0;0;2;0;0;0;0;0;0;0;1
hubert;0;0;0;0;0;0;0;0;0;0;0;0;3;0
holy;0;0;0;0;0;0;0;0;0;0;0;3;0;0
hide;0;0;0;0;0;1;0;0;0;0;0;0;1;1
heavenly;0;0;0;0;0;0;0;0;0;0;0;0;0;3
heat;0;0;0;0;0;1;0;0;2;0;0;0;0;0
guild;0;0;0;0;0;0;3;0;0;0;0;0;0;0
grass;2;0;0;0;1;0;0;0;0;0;0;0;0;0
grant;0;0;0;0;0;0;0;0;0;0;0;3;0;0
gonsalves;0;0;0;0;0;0;0;0;0;0;0;1;0;2
gondor;0;0;0;0;0;0;0;0;3;0;0;0;0;0
glory;0;0;1;0;0;0;0;0;2;0;0;0;0;0
gadsden;0;0;0;0;0;0;0;3;0;0;0;0;0;0
futurism;0;0;0;0;0;0;0;0;1;0;0;0;2;0
forest;0;0;1;0;0;1;0;0;1;0;0;0;0;0
font;0;0;0;0;0;0;1;0;2;0;0;0;0;0
fo;0;0;0;0;0;0;3;0;0;0;0;0;0;0
fat;0;0;0;0;0;0;0;0;0;2;0;0;0;1
fall;0;0;0;0;0;0;0;0;0;0;0;3;0;0
fake;0;0;0;0;0;3;0;0;0;0;0;0;0;0
extreme;0;0;0;0;0;2;0;0;0;0;0;1;0;0
export;0;0;0;0;0;0;0;0;0;0;0;0;0;3
even;0;0;0;1;0;1;0;0;0;0;0;1;0;0
eternity;0;0;0;0;0;3;0;0;0;0;0;0;0;0
establish;0;0;0;0;0;0;0;0;0;0;0;3;0;0
escher;0;0;0;1;0;0;1;0;0;0;0;1;0;0
erase;0;0;0;0;0;0;0;0;0;0;0;0;0;3
emperor;0;0;0;0;0;1;1;0;0;0;0;1;0;0
eat;0;0;0;2;0;0;0;0;0;0;0;0;0;1
dynasty;0;0;0;0;0;0;0;0;3;0;0;0;0;0
dubai;0;0;0;0;0;0;0;0;0;2;0;1;0;0
drive;0;0;0;2;0;1;0;0;0;0;0;0;0;0
divide;0;0;0;0;0;0;0;0;1;0;0;2;0;0
disc;0;0;0;0;0;0;0;0;0;0;0;0;3;0
developer;3;0;0;0;0;0;0;0;0;0;0;0;0;0
delville;0;0;0;0;0;3;0;0;0;0;0;0;0;0
deharme;0;0;0;0;0;0;0;0;0;0;0;0;3;0
deep;0;0;0;0;0;2;0;0;1;0;0;0;0;0
cthulhu;1;0;0;0;0;1;0;0;0;0;0;0;1;0
cryptocurrency;0;0;0;0;0;0;0;0;0;0;0;3;0;0
crook;0;0;0;0;0;0;0;0;0;0;0;3;0;0
creepy;0;0;0;0;0;0;0;0;0;0;0;3;0;0
control;0;0;0;0;0;0;0;0;0;0;0;3;0;0
condition;0;0;0;0;0;0;0;0;0;0;0;0;0;3
common;0;0;0;0;0;0;1;0;0;0;0;1;0;1
colffue;0;0;0;0;0;0;0;0;0;0;0;0;0;3
clip;0;0;2;0;0;0;0;0;0;0;0;1;0;0
cinema;0;0;0;0;0;0;0;0;1;0;0;1;1;0
child;0;0;0;0;0;0;0;0;0;0;0;0;1;2
centre;1;0;0;0;0;0;1;0;0;0;0;1;0;0
cave;0;0;0;0;0;0;0;0;2;0;0;0;1;0
carry;0;0;0;0;0;0;0;0;0;0;0;3;0;0
call;0;0;0;0;0;0;1;0;0;1;0;1;0;0
caliphate;0;0;0;0;0;0;0;0;0;0;3;0;0;0
butch;0;0;0;0;0;0;3;0;0;0;0;0;0;0
business;0;0;0;0;0;0;1;0;0;0;0;1;1;0
buckingham;0;0;0;0;0;3;0;0;0;0;0;0;0;0
brush;0;0;0;1;0;2;0;0;0;0;0;0;0;0
brom;0;0;0;0;0;0;0;0;1;0;0;2;0;0
breathtaking;0;0;0;0;0;0;0;0;0;0;0;3;0;0
brand;0;0;0;0;0;0;1;0;0;0;0;0;0;2
box;3;0;0;0;0;0;0;0;0;0;0;0;0;0
bottom;0;0;0;1;0;0;0;0;0;0;0;0;2;0
bosch;0;0;1;0;0;0;0;0;0;0;0;1;1;0
book;0;0;1;0;0;0;0;0;0;0;0;0;1;1
boardroom;0;0;0;0;0;0;0;0;0;0;0;3;0;0
block;1;0;1;0;0;0;1;0;0;0;0;0;0;0
bitcoin;0;0;0;0;0;0;0;0;0;0;0;3;0;0
bastien;0;0;0;0;0;0;0;0;0;0;0;0;3;0
banana;0;0;0;0;0;0;0;0;2;0;0;1;0;0
ayami;0;0;0;0;0;3;0;0;0;0;0;0;0;0
avoid;3;0;0;0;0;0;0;0;0;0;0;0;0;0
australian;0;0;0;0;3;0;0;0;0;0;0;0;0;0
auburn;0;0;0;0;3;0;0;0;0;0;0;0;0;0
atlantis;0;0;0;0;0;0;0;0;3;0;0;0;0;0
asian;0;0;0;0;3;0;0;0;0;0;0;0;0;0
argue;0;0;0;0;0;0;0;0;0;0;0;3;0;0
antique;0;0;0;0;0;0;0;0;0;0;0;0;0;3
andy;0;0;0;0;0;0;3;0;0;0;0;0;0;0
amaral;0;3;0;0;0;0;0;0;0;0;0;0;0;0
alphabet;0;0;1;1;0;0;0;0;0;0;0;1;0;0
alliance;0;0;0;0;0;0;0;0;0;0;0;0;0;3
alley;0;0;0;0;0;0;0;0;3;0;0;0;0;0
alien;0;0;0;0;0;1;1;0;0;0;0;0;0;1
alex;2;0;0;0;0;0;0;0;0;0;0;1;0;0
ak;3;0;0;0;0;0;0;0;0;0;0;0;0;0
ai;0;0;0;0;0;0;2;0;0;0;0;1;0;0
age;0;0;0;0;0;2;0;0;0;0;0;1;0;0
afshar;0;0;0;0;0;0;0;3;0;0;0;0;0;0
advertise;1;0;0;0;0;0;0;0;0;0;0;1;0;1
abbasid;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2d;0;0;0;0;0;2;0;0;1;0;0;0;0;0
1930s;1;0;0;0;0;0;0;0;0;0;2;0;0;0
