"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"mass";"chi.distance";"inertie"
"laurie";-0,431214697166807;0,440205346828272;0,191472613852655;-0,0326170698574198;0,0301101739519513;-0,0687199644534874;0,111608824034404;-0,283294974735751;0,26847199833368;-0,0501487791582838;3,11210854769193;-1,02889803741657;-0,625415019458235;-0,125930252283091;0,128555846418671;0,0559169126799042;-0,009525361410145;0,0087932573425024;-0,0200687094326126;0,0325938041073649;-0,0827323555375123;0,0784035115297278;-0,0146452531710642;0,908847998730446;-0,300475355494027;-0,182643754258551;0,0441581919026654;0,0402523292679299;0,00719115272081559;0,000172481145137726;0,000139129969740549;0,000653231318090811;0,00160819288200588;0,00963827797093348;0,0070637573475098;0,000220981444655268;0,794675325449128;0,0783348834421661;0,0158920651392213;2,91075200645969e-05;3,03339329826164e-05;5,73893661888124e-06;1,66535944285806e-07;1,41920334272573e-07;7,39237430358637e-07;1,94991266815522e-06;1,25630716879474e-05;1,12827791475411e-05;3,93675897321851e-07;0,00151609902752979;0,000165715363581524;6,12286536318937e-05;0,000156537392869722;1,75787071244973;0,000483717675684032
"kuvshinov";0,3008896994365;-0,500766037477818;-1,08403615308091;-0,90226273651479;-0,336063932249829;-0,470804816422065;0,83033173615428;-4,8980348503362;-2,35291715016375;-0,571598801474889;-0,152691302267981;0,942148877055167;0,126465342218433;0,0514998632742294;-0,0857104198341885;-0,18554212315191;-0,154430037501998;-0,0575202361352972;-0,0805822988290829;0,142118427331619;-0,838340845755536;-0,402722033210032;-0,0978340573931232;-0,0261344313371039;0,161256893948773;0,0216456324207019;0,00525192242405233;0,0127241743680135;0,0563056791125205;0,0322401660717848;0,00423367444518337;0,00748966560765979;0,0217432187003391;0,703792988116731;0,132534987022402;0,00701289256764488;0,000467291995714138;0,0160446069209984;0,000158732646952849;1,41720520059464e-05;3,9254353585291e-05;0,000183952472302501;0,000127433654866851;1,76791713785806e-05;3,46976363113864e-05;0,000107924829501817;0,00375544873715148;0,000866625306701323;5,11447094035971e-05;3,64961198893152e-06;0,000138949556848325;2,50357809766767e-06;0,000156537392869722;3,55669960278019;0,00198021556207361
"knife";0,308386293357878;-0,497300423695128;-1,10819659174647;-1,06248099470479;-0,335264183809919;-0,444307132634697;1,01039660351973;-6,11293909511001;-3,44562642858955;-0,707369970493932;-0,395968413522447;3,1974954816522;0,144600108921224;0,0384964406397834;-0,06207894661097;-0,138338263503397;-0,132631499598087;-0,0418516582243368;-0,0554636944822147;0,126129707149133;-0,763089677064281;-0,430124023447223;-0,0883023229825702;-0,0494294813184396;0,399149370956487;0,0180507033856143;0,00316328183313923;0,00719517942483992;0,0337397903891977;0,0256340755352168;0,00241597292010799;0,00382464645636882;0,0184607102648199;0,628558093928152;0,16296627574622;0,00615817316127864;0,0018018760903865;0,10596293587264;0,000118988377629566;1,48870357188606e-05;3,87129043802848e-05;0,000192243523024065;0,000176709719267229;1,75951274520771e-05;3,09018632818168e-05;0,000159809227316432;0,00584949311321949;0,00185846538338273;7,83269714173032e-05;2,45436519402784e-05;0,00160043475993993;3,27307032442841e-06;0,000156537392869722;4,69704953861794;0,00345357091037938
"joseph";0,1811803351377;-0,62181735802145;-1,30351269652901;-1,5399648591282;-2,14962038919177;1,96700130459071;1,70047708810797;0,449093619106371;-2,04997215890358;-0,648207412251695;-0,157838189273027;1,25233143908191;0,0492161172544029;0,0383742824445749;-0,131701903010165;-0,27608605729025;-0,326167000485966;-0,455293009038582;0,416613997174933;0,360163745254081;0,0951187410628553;-0,434187355760732;-0,137291358366837;-0,0334303789155707;0,265245785758293;0,0104240517212333;0,00258585386259291;0,0266418119908518;0,110553729544782;0,127535487751552;0,235220621899565;0,177528518325933;0,123834121433175;0,00803439466788508;0,136612800310255;0,012246747146889;0,000678050627862626;0,0384952174812097;3,26449574442093e-05;5,13854558613224e-06;6,05262515926546e-05;0,000265979783197642;0,000371227138472938;0,000723338600967243;0,00060565790823176;0,000452647020260662;3,15712564038756e-05;0,000657830525148487;6,57727623837574e-05;3,89979947450207e-06;0,000245502920723667;3,79168973912908e-07;0,000156537392869722;3,05216555696991;0,00145825767419144
"johannes";0,236367262338566;-0,524876822562269;-1,15764882342813;-0,429583405970736;-0,715875892085936;-0,854734230327933;0,72616112967727;-0,589620663012338;3,21823086404459;5,86195237918322;-0,184628441996108;0,450158212359599;0,145591860022619;0,0337834780595615;-0,0750195456154399;-0,165460323227597;-0,0613994570431511;-0,102318642837317;-0,122165374474231;0,103788690317947;-0,084273247213945;0,459975001234823;0,837836583751039;-0,0263885567638899;0,0643401710546468;0,0208091398109084;0,00281941304750424;0,0121606016679092;0,0558597169953363;0,00635779638317384;0,0167120419782832;0,0214745079295816;0,0144666158361764;0,00887211120868523;0,215691014886252;0,641622422120577;0,000594343266722336;0,00318640342717052;0,000183011252627477;8,74566316368782e-06;4,31253753160981e-05;0,000209783712031391;2,88877083215932e-05;8,02220158681697e-05;0,000114361617734792;8,25437304823964e-05;5,44206200839212e-05;0,00162125932677794;0,00537901392334548;5,33599367493603e-06;3,17211155096921e-05;3,3181215050829e-06;0,000156537392869722;3,81335282588511;0,00227631350912785
"jamie";0,308386293357878;-0,497300423695128;-1,10819659174647;-1,06248099470479;-0,335264183809919;-0,444307132634697;1,01039660351973;-6,11293909511001;-3,44562642858955;-0,707369970493932;-0,395968413522447;3,1974954816522;0,144600108921224;0,0384964406397834;-0,06207894661097;-0,138338263503397;-0,132631499598087;-0,0418516582243368;-0,0554636944822147;0,126129707149133;-0,763089677064281;-0,430124023447223;-0,0883023229825702;-0,0494294813184396;0,399149370956487;0,0180507033856143;0,00316328183313923;0,00719517942483992;0,0337397903891977;0,0256340755352168;0,00241597292010799;0,00382464645636882;0,0184607102648199;0,628558093928152;0,16296627574622;0,00615817316127864;0,0018018760903865;0,10596293587264;0,000118988377629566;1,48870357188606e-05;3,87129043802848e-05;0,000192243523024065;0,000176709719267229;1,75951274520771e-05;3,09018632818168e-05;0,000159809227316432;0,00584949311321949;0,00185846538338273;7,83269714173032e-05;2,45436519402784e-05;0,00160043475993993;3,27307032442841e-06;0,000156537392869722;4,69704953861794;0,00345357091037938
"jag";0,512812580168074;-0,551083194359454;-1,91491387289859;0,603985303967191;0,68979542100217;-1,88757963104988;2,94292215880614;3,06151858994743;-2,57864204161315;-0,426587522475603;0,0416369672631705;0,664083879656112;-0,036327839970497;0,0880162223565605;-0,0945847719956639;-0,328664880209187;0,103664587940974;0,118392546328652;-0,323973387056435;0,505106350984281;0,525461565067768;-0,442583392237007;-0,0732170459243435;0,00714633125358769;0,113979564222201;-0,00623510296788907;0,0141482921541921;0,0142914807561108;0,16294692737816;0,0133988333973146;0,0165423528603263;0,111653981599456;0,253315127454517;0,255010470198869;0,147632646060005;0,00362254575823957;3,22255945176843e-05;0,0073929693310458;1,21474572455114e-05;4,11656936373244e-05;4,75392614730826e-05;0,000574006205239222;5,71045665727453e-05;7,44832658138866e-05;0,000557735978328086;0,00135573761715527;0,00146720871546882;0,00104087892283095;2,84861917319882e-05;2,71379022873922e-07;6,90341485100166e-05;2,06584269075574e-07;0,000156537392869722;3,69322424760955;0,00213515522140354
"ivan";0,345996245901229;-0,507872560586185;-1,2697222650824;-0,304531132002025;-0,491652687687755;-1,10583597078357;1,59821746791852;-2,46525594761137;-2,31587059624908;-0,540808263007535;-0,0301971065095294;0,309300658655476;0,06782722256452;0,0816977562316734;-0,119920516893038;-0,299810941082415;-0,0719068789964827;-0,116090627875852;-0,261113577512869;0,377376294240151;-0,582104233333595;-0,546830879461242;-0,127697401814808;-0,00713023876918501;0,0730330751055161;0,0160155838700327;0,0127040574135823;0,0239422736221773;0,141311709913254;0,00671878330101043;0,0165762580125582;0,0755889081289619;0,147362953856668;0,326152894652181;0,234877740106357;0,0114841066479345;3,34338522051693e-05;0,00316335341461367;8,3527078496114e-05;1,87396238684685e-05;4,03764000777002e-05;0,000252368744248578;1,4517154206306e-05;3,78385888640227e-05;0,00019142538164268;0,000399843317772456;0,000951353952527414;0,000839550208362394;4,57830512796505e-05;1,42741007560422e-07;1,49754467099301e-05;7,20155304006094e-07;0,000156537392869722;2,62965745467977;0,00108247146385205
"isolate";-0,0362387160119374;-0,732121246131035;-1,12745657730857;-3,21291193257715;-3,65279908369778;5,64837205053913;0,854786109167736;2,14556852787311;-0,728410997046972;-0,650625930944164;-0,164696356540509;0,572863833310999;0,0711083648954088;-0,00452889494699296;-0,0914960731803194;-0,140902685245381;-0,401530247699417;-0,456504676023563;0,705899282689716;0,106825983826091;0,268140142192421;-0,0910323887516723;-0,081311282940184;-0,0205827517917235;0,0715930475887327;0,00888669218737399;3,36847511575839e-05;0,0120256892515081;0,0269307467482574;0,180764418792225;0,221161383897167;0,476662847721434;0,0101887181812961;0,0597131597641828;0,00561635221574929;0,0040175508474291;0,000240387458449696;0,00262287081196147;2,2189559180704e-05;2,05571876209267e-07;8,3904280364178e-05;0,000198983811484577;0,0016159046822677;0,00208866922018758;0,00499418570364522;0,00011437550071242;0,000720614300911763;8,30560138721816e-05;6,62644858947224e-05;4,24605954020561e-06;5,13713413713885e-05;7,91515604132369e-07;0,000156537392869722;5,34878507122158;0,00447845681338752
"intense";-0,345962080897705;0,313595350166787;0,119657410408849;-0,0438955136646529;0,0292966363799436;-0,11600808032978;0,253208795979769;-0,388173121656809;0,337298234615796;-0,105658538586406;-1,45704329503445;-2,07543512012642;-3,40541754824441;-0,0801844301632547;0,0726827182612686;0,0277332742465531;-0,0101737645374039;0,00679014904676924;-0,0268874605894365;0,0586867871914695;-0,0899677805266358;0,0781763905095033;-0,0244887234070553;-0,337702288159359;-0,481028389054433;-0,78928148676116;0,0269018493307984;0,0193339495276955;0,0026580634329402;0,000295660271718076;0,000124661010958453;0,00176188917637762;0,00783428937034665;0,0171266959355224;0,0105527798686067;0,000928421606642278;0,164864113035087;0,301668391948928;0,44594923548438;1,40519424043052e-05;1,15456553413959e-05;1,6809645676537e-06;2,26214078959464e-07;1,00766200036626e-07;1,57999546454045e-06;7,52726032499406e-06;1,76900996802871e-05;1,33569560217899e-05;1,31065551319395e-06;0,000249243747928405;0,000505705506733552;0,00136150769121719;0,000117403044652291;1,80690970214468;0,000383311862212411
"insigne";0,552847038623721;-3,96758562761598;2,86842600663997;0,239753724723999;0,328409571475491;-0,100473821488047;0,0123354656985741;0,28330464844863;-0,0694780510670017;-0,124909861332467;0,0987423214200163;0,335859124034671;0,0803956429311253;0,111282720972904;-0,798636319791531;0,577386200210067;0,0482600882101036;0,0661056461445792;-0,0202244010740659;0,00248300902691378;0,0570264647200065;-0,013985254564948;-0,0251431377475207;0,0198758669851163;0,0676051684733592;0,0161828594072129;0,0145034188578218;0,65338513208358;0,322484409728427;0,00186216734334444;0,00330721184590121;0,000279025071671949;3,92544061888191e-06;0,00192604020104731;9,45299171452384e-05;0,000273945879316031;0,000159853873026431;0,00166786565921284;5,24740988884237e-05;4,78440649810227e-05;0,00246417026767344;0,00128796896733355;8,9980587045014e-06;1,68830034260894e-05;1,58024322849167e-06;2,38193110790431e-08;1,25639296885066e-05;7,55637237125801e-07;2,44237051744939e-06;1,52624678736959e-06;1,76576294286129e-05;1,01177308375674e-06;0,000156537392869722;3,93250071273612;0,00242078219475914
"independence";0,515706235605901;-0,594690027712798;-1,85717342718938;-1,44266653930374;4,14021342956768;0,941155761373341;-0,102998316499221;-0,484576164461118;-1,17809225289244;-0,142137472645128;-0,185600032991656;1,29289464126116;0,129559339131283;0,098245859222217;-0,113292856881755;-0,353805299376532;-0,274838665773575;0,788741336961612;0,179297146425673;-0,0196219425018565;-0,0923153499979594;-0,224435303739288;-0,027078241765466;-0,0353581815653509;0,246306009399451;0,0246820141281803;0,0150441611504147;0,0174984967044564;0,161149566051175;0,0803753164071598;0,626583074375309;0,0291852349736931;0,000326242368793744;0,00671714680510568;0,0323992845083943;0,000422854829211664;0,000673248496117562;0,0294629231454998;0,000162450184669681;4,16315769487433e-05;5,53604240693536e-05;0,000539912047690423;0,000325799200661627;0,00268326493834346;0,000138656778799551;1,66065091404903e-06;3,67571806306654e-05;0,000217258459879495;3,16253451726914e-06;5,39230184268051e-06;0,000261664235651675;2,62757756132507e-06;0,000156537392869722;3,60178190107659;0,0020307334344966
"ilustration";0,385221209030833;-0,520750484551303;-1,38586345692977;0,161405288554087;-0,563412487496404;-1,36187521582407;1,44581492958207;0,164038152786914;1,74664475322623;-2,14775067999284;0,18812845399284;-1,68220276181987;0,0874662625179612;0,0929063595816004;-0,125592855834019;-0,334237901865396;0,038927186315896;-0,135881934662417;-0,328452498305963;0,348696797027722;0,0395621716838096;0,421249925238574;-0,517987307783643;0,0453721897560174;-0,405708021819455;0,0210948199274821;0,0179085612487077;0,0286256857141383;0,191444198401589;0,0021463641398097;0,0247550177396102;0,130374279651527;0,137145835442921;0,00164220582869711;0,151936840734888;0,205977106223717;0,00147572478726124;0,106410222313103;0,000157957774031695;2,32294258814506e-05;4,24499772489206e-05;0,000300648459476903;4,07806005920683e-06;4,96902330163794e-05;0,000290330544902885;0,000327222762196596;4,21218887328186e-06;0,000477559252373139;0,000722080848966413;5,54022074930322e-06;0,000442970474210371;1,19756538627338e-06;0,000156537392869722;2,46591929512163;0,000951865999303903
"ice";0,286878814325234;-0,505337352056612;-1,13273414852887;-0,90492121785677;-0,461868170421955;-0,572283603936653;0,975673068027389;-4,67680103266872;-1,5885770905201;1,43714708972544;-0,406614126765156;3,03349859342035;0,150975614855952;0,0454824452316447;-0,0801173781078248;-0,179586349008229;-0,143468348567082;-0,0732256713165339;-0,0907311951014559;0,154685514107841;-0,741471088856717;-0,251856766369348;0,227848696154156;-0,0644655646479453;0,480938036362263;0,0239360307945742;0,00443289429206212;0,0120312136186901;0,0570830820996826;0,0301119949687273;0,00742500032015821;0,0102751932793773;0,027875069095143;0,595779753964366;0,0560945435777353;0,041162691620778;0,00307688616386092;0,154441626564909;0,000210050434507539;1,28829419807697e-05;3,9974302725095e-05;0,000200851039211589;0,000128185717610829;3,33929021013461e-05;5,12673303854302e-05;0,000149013882624189;0,00342385910056295;0,000395034191292654;0,000323311040974647;2,58811173772144e-05;0,00144047489003768;3,56805639746924e-06;0,000156537392869722;3,69108296411122;0,00213268006855588
"hodas";0,552847038623721;-3,96758562761598;2,86842600663997;0,239753724723999;0,328409571475491;-0,100473821488047;0,0123354656985741;0,28330464844863;-0,0694780510670017;-0,124909861332467;0,0987423214200163;0,335859124034671;0,0803956429311253;0,111282720972904;-0,798636319791531;0,577386200210067;0,0482600882101036;0,0661056461445792;-0,0202244010740659;0,00248300902691378;0,0570264647200065;-0,013985254564948;-0,0251431377475207;0,0198758669851163;0,0676051684733592;0,0161828594072129;0,0145034188578218;0,65338513208358;0,322484409728427;0,00186216734334444;0,00330721184590121;0,000279025071671949;3,92544061888191e-06;0,00192604020104731;9,45299171452384e-05;0,000273945879316031;0,000159853873026431;0,00166786565921284;5,24740988884237e-05;4,78440649810227e-05;0,00246417026767344;0,00128796896733355;8,9980587045014e-06;1,68830034260894e-05;1,58024322849167e-06;2,38193110790431e-08;1,25639296885066e-05;7,55637237125801e-07;2,44237051744939e-06;1,52624678736959e-06;1,76576294286129e-05;1,01177308375674e-06;0,000156537392869722;3,93250071273612;0,00242078219475914
"history";0,369996346852508;-0,533229238817041;-1,33369509822854;-1,02899125138111;1,15576193887604;-0,0089838517527188;0,459200096147965;-3,02191387345323;-1,59707242493139;-0,38318796885862;-0,0825685087577169;0,307281930258152;0,121451752288453;0,0904019204594837;-0,130284927525042;-0,325864293561046;-0,251415415455281;0,282389541835181;-0,00219504181183937;0,112197244432534;-0,738350040337642;-0,390215783358087;-0,0936250548862773;-0,0201741228654585;0,0750787861938204;0,0296745406905934;0,0146967221104595;0,0266999063159372;0,15772470616523;0,0776026480425832;0,0926685516347596;5,0469352883057e-06;0,0123068370045983;0,495778064495625;0,113002601191672;0,0058325738366892;0,000252877724344298;0,00315853726691999;0,000270927275891919;2,14295459138577e-05;4,4508812449325e-05;0,000278439731544452;0,000165745391213378;0,000209100404548115;1,26340691605414e-08;3,30082148166243e-05;0,00142949375158598;0,000399270587481112;2,29848580562744e-05;1,06720285500304e-06;1,47806026162369e-05;2,30900921753778e-06;0,000156537392869722;2,61448534629687;0,00107001661268752
"heade";-0,0362387160119374;-0,732121246131035;-1,12745657730857;-3,21291193257715;-3,65279908369778;5,64837205053913;0,854786109167736;2,14556852787311;-0,728410997046972;-0,650625930944164;-0,164696356540509;0,572863833310999;0,0711083648954088;-0,00452889494699296;-0,0914960731803194;-0,140902685245381;-0,401530247699417;-0,456504676023563;0,705899282689716;0,106825983826091;0,268140142192421;-0,0910323887516723;-0,081311282940184;-0,0205827517917235;0,0715930475887327;0,00888669218737399;3,36847511575839e-05;0,0120256892515081;0,0269307467482574;0,180764418792225;0,221161383897167;0,476662847721434;0,0101887181812961;0,0597131597641828;0,00561635221574929;0,0040175508474291;0,000240387458449696;0,00262287081196147;2,2189559180704e-05;2,05571876209267e-07;8,3904280364178e-05;0,000198983811484577;0,0016159046822677;0,00208866922018758;0,00499418570364522;0,00011437550071242;0,000720614300911763;8,30560138721816e-05;6,62644858947224e-05;4,24605954020561e-06;5,13713413713885e-05;7,91515604132369e-07;0,000156537392869722;5,34878507122158;0,00447845681338752
"hat";0,207820966036532;-0,412255534137067;-1,30619294167454;-0,644759583241977;-1,02536734247675;-2,00562806706243;-2,0322750761809;0,464132284046977;3,61650625418576;-4,04002971003397;-0,408540209328517;2,57865869776475;0,0216654308463961;0,0300050332764664;-0,0595211409902486;-0,18858714511769;-0,0930898990580927;-0,148041758338321;-0,289571057435295;-0,293418332378562;0,0670110667518686;0,522148426941279;-0,583296421912372;-0,0589847252154618;0,372304784789998;0,00312803845489209;0,00207363439383576;0,00713744335205183;0,0676595556046943;0,0136262592293017;0,0326198845594361;0,112494486737199;0,107804117517239;0,00523039583642718;0,259146601519045;0,289956929517421;0,00276872081354496;0,0994781151803541;3,85573944819301e-06;6,76078017052519e-06;2,66042539704361e-05;0,000267074707608562;6,50749297823924e-05;0,000164580000315867;0,00062967854160194;0,000646521658555328;3,37210937415824e-05;0,00204737095238363;0,0025549782895092;2,61268896236354e-05;0,00104089236951556;7,34772267459746e-08;0,000156537392869722;3,90950958893237;0,00239255903040021
"hadid";0,2223563772273;-0,529448137141063;-1,2063468188761;-0,432241887312715;-0,841680130258062;-0,956213017842521;0,871502461550378;-0,368386845344866;3,98257092368825;7,87069827038354;-0,438551266493283;2,54150792872478;0,170102132660138;0,0235724908970471;-0,0561279669548599;-0,127887491967769;-0,0458229176111549;-0,0892283704930666;-0,101370254992459;0,0923899017326146;-0,0390535035098494;0,422201144019896;0,834390115748124;-0,0464917888401006;0,269430871566127;0,0180329029627988;0,00142703889538673;0,00707684521821661;0,0346930118541993;0,00368144145815481;0,0132129797393932;0,0153717356514273;0,0119176537956382;0,00198080804336724;0,188919712663722;0,661567350519599;0,00191793309201833;0,0580906076684721;0,000142881400404577;7,739577895926e-06;4,3879830927428e-05;0,000227804586140567;2,9246358415475e-05;0,000110895071681795;0,000143128921925645;0,00011889273908948;2,12435123583363e-05;0,00248281942037445;0,00969716139215253;3,01064005545904e-05;0,00101111611971524;4,5293680641063e-06;0,000156537392869722;5,04232345780733;0,00397996726069801
"greek";0,288395376234204;-0,506542060448967;-1,04376875530497;-0,635232306198128;-0,337396846316346;-0,514967622734344;0,530223623878538;-2,87319444237984;-0,531735019454101;-0,345313519776482;0,252770549822796;-2,81676213060656;0,096240731047116;0,0658900255751556;-0,115730251135406;-0,238471056227137;-0,145132260607289;-0,0770854481893883;-0,117655249107696;0,121140805355828;-0,656442061460311;-0,1214861156532;-0,078894179742473;0,0577507802307647;-0,643548905839858;0,0219882312707969;0,00956525816554221;0,0258111498167526;0,103487930229767;0,0316820175179202;0,00846003453251054;0,017764661297503;0,0175774210013543;0,480117656410436;0,0134191264200444;0,00507409015781527;0,00253880379157947;0,284319604876586;0,000182245782186124;9,76463347160034e-06;3,0123843658735e-05;0,000127905124394501;4,73744863035016e-05;1,33647671785171e-05;3,11343074157236e-05;3,30063504855269e-05;0,000969191050411585;3,31947870207632e-05;1,39993065714894e-05;7,5012269625154e-06;0,000931493237633843;1,08741967430243e-06;0,000117403044652291;2,52603266528071;0,000749130163902302
"greasley";-0,431214697166807;0,440205346828272;0,191472613852655;-0,0326170698574198;0,0301101739519513;-0,0687199644534874;0,111608824034404;-0,283294974735751;0,26847199833368;-0,0501487791582838;3,11210854769193;-1,02889803741657;-0,625415019458235;-0,125930252283091;0,128555846418671;0,0559169126799042;-0,009525361410145;0,0087932573425024;-0,0200687094326126;0,0325938041073649;-0,0827323555375123;0,0784035115297278;-0,0146452531710642;0,908847998730446;-0,300475355494027;-0,182643754258551;0,0441581919026654;0,0402523292679299;0,00719115272081559;0,000172481145137726;0,000139129969740549;0,000653231318090811;0,00160819288200588;0,00963827797093348;0,0070637573475098;0,000220981444655268;0,794675325449128;0,0783348834421661;0,0158920651392213;2,91075200645969e-05;3,03339329826164e-05;5,73893661888124e-06;1,66535944285806e-07;1,41920334272573e-07;7,39237430358637e-07;1,94991266815522e-06;1,25630716879474e-05;1,12827791475411e-05;3,93675897321851e-07;0,00151609902752979;0,000165715363581524;6,12286536318937e-05;0,000156537392869722;1,75787071244973;0,000483717675684032
"gorgeous";0,243863856259944;-0,52141120877958;-1,18180926209369;-0,589801664160734;-0,715076143646027;-0,828236546540566;0,906225997042715;-1,80452490778615;2,1255215856188;5,72618121016417;-0,427905553250574;2,70550481695664;0,163726626725409;0,0337570583788453;-0,072176782915278;-0,163592936095588;-0,0816437889335726;-0,0989850135915504;-0,114649337059858;0,12544509201064;-0,249792870466566;0,29422710421977;0,792651425938716;-0,0592331842990066;0,374511768373334;0,0226639953181486;0,0028513219743851;0,0114016663898705;0,0553104475010332;0,0113865180804541;0,0158425816430117;0,0191574252457027;0,0214062857288714;0,0789540988860418;0,0893914607767836;0,581691164693151;0,00303321583483317;0,109353921177261;0,000219892068600233;9,30921306930237e-06;4,25577659986667e-05;0,00021863157076984;5,44540371849522e-05;8,00428742162052e-05;0,000107380859707344;0,000128555638510713;0,000509734300132372;0,000707211209788511;0,00513272825134227;2,86624916843705e-05;0,00114581556992534;4,19620526730818e-06;0,000156537392869722;3,91222049358336;0,0023958782437152
"gerstner";0,488812479216796;-0,525726516128599;-1,85094103975244;1,32844542334627;-0,957619205561623;-2,98443175008073;4,08193953057669;3,61817651578928;-3,29744021293084;-0,584207816624518;0,0940083695113582;0,666102608053436;-0,0899523696944304;0,0647684294025577;-0,0696595978881011;-0,245252625819999;0,176021127273621;-0,126886064793863;-0,395441944161425;0,540863467183311;0,479414131579393;-0,436916062336544;-0,0774084630328876;0,012456258182487;0,0882596528912147;-0,011918831768537;0,00777524119770756;0,00786692992449639;0,0920821555578326;0,0392052565938883;0,0192834610066533;0,168822208110564;0,294767319508194;0,215430075683959;0,146014763191194;0,00410936703801932;9,93615650819122e-05;0,00449881277241722;4,50478499908298e-05;3,74026751986961e-05;4,32651148218548e-05;0,000536294404984127;0,000276252063211312;0,000143550196510856;0,00139425239633545;0,00260826209545411;0,00204926252094221;0,00170204859826297;5,34260201158669e-05;1,38341072096178e-06;6,94544960600461e-05;1,2666111710787e-06;0,000156537392869722;4,74880533121044;0,00353009855183074
"geof";0,552847038623721;-3,96758562761598;2,86842600663997;0,239753724723999;0,328409571475491;-0,100473821488047;0,0123354656985741;0,28330464844863;-0,0694780510670017;-0,124909861332467;0,0987423214200163;0,335859124034671;0,0803956429311253;0,111282720972904;-0,798636319791531;0,577386200210067;0,0482600882101036;0,0661056461445792;-0,0202244010740659;0,00248300902691378;0,0570264647200065;-0,013985254564948;-0,0251431377475207;0,0198758669851163;0,0676051684733592;0,0161828594072129;0,0145034188578218;0,65338513208358;0,322484409728427;0,00186216734334444;0,00330721184590121;0,000279025071671949;3,92544061888191e-06;0,00192604020104731;9,45299171452384e-05;0,000273945879316031;0,000159853873026431;0,00166786565921284;5,24740988884237e-05;4,78440649810227e-05;0,00246417026767344;0,00128796896733355;8,9980587045014e-06;1,68830034260894e-05;1,58024322849167e-06;2,38193110790431e-08;1,25639296885066e-05;7,55637237125801e-07;2,44237051744939e-06;1,52624678736959e-06;1,76576294286129e-05;1,01177308375674e-06;0,000156537392869722;3,93250071273612;0,00242078219475914
"gemini";0,493657510975553;-0,532643877350782;-1,71478759528674;0,452405096906319;-0,703733093354063;-1,76796297075559;1,86126932237094;0,563009374488232;5,50083833847367;-5,90472019003961;-0,348328870020285;3,35617681561758;0,199283409236006;0,0527366355789318;-0,0569014862099171;-0,183187992681809;0,048329706728156;-0,0751786711716527;-0,188868632265985;0,198836399296643;0,0601453832865487;0,587645686300656;-0,630791733001913;-0,0372114112952098;0,358534955365947;0,0212891251447541;0,00673363845821545;0,00685690908759231;0,0671088766771445;0,00386083143413256;0,00884268660320081;0,0503062098274187;0,0520395620060458;0,00442921825335283;0,345040176902598;0,356457573337057;0,00115833270966989;0,0969782432679406;0,000187741435631747;3,81478085770873e-05;4,44111454747818e-05;0,000460297655374991;3,20385663846619e-05;7,75236201904557e-05;0,000489287843456805;0,000542296167244425;4,96191532519282e-05;0,00473669978883446;0,00545778899114178;1,89931517535488e-05;0,0017632251113668;6,21670679712369e-06;0,000156537392869722;5,15347138648184;0,00415736192717678
"frank";0,304596298422193;-0,526252204383214;-1,27341289715865;-0,28142502045264;-0,66023195684264;-0,956299320279105;0,788546994198599;-0,611368869829151;4,33098759702465;1,9747217329595;-0,198934279505495;0,877998284713145;0,176990160744122;0,0576505992328441;-0,0996031635559986;-0,24101742855152;-0,0532649974810988;-0,12496136079728;-0,18099769808639;0,149247403774409;-0,11571309920879;0,819721157255846;0,373753364085337;-0,0376520676083511;0,166177749044616;0,0334987289014036;0,00741472228974848;0,0193593031147704;0,107039763759323;0,0043211428702049;0,0225117220605371;0,0425706531578805;0,027015792131446;0,0151060118758291;0,618633073844689;0,115310369583693;0,00109275041472665;0,0191963797392831;0,000428315157866938;1,45233679039645e-05;4,33516820127878e-05;0,000253837969185612;1,23977681112619e-05;6,82356258499999e-05;0,000143154759122808;9,73359467866231e-05;5,85092779706765e-05;0,00293624287803098;0,000610421621355235;6,19494346063013e-06;0,000120671700067972;4,9036147615122e-06;0,000156537392869722;3,03023418762857;0,0014373763130549
